instant_hour,dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,duration_days,instant_day,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,status,temp_group
14279,2012-08-23,3,1,8,3,0,4,1,1,0.62,0.5758,0.83,0.0896,3,6,9,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Normal
14280,2012-08-23,3,1,8,4,0,4,1,1,0.62,0.5758,0.83,0.0,0,6,6,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Normal
14281,2012-08-23,3,1,8,5,0,4,1,1,0.62,0.5758,0.83,0.0,1,36,37,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Normal
14282,2012-08-23,3,1,8,6,0,4,1,2,0.6,0.5455,0.88,0.0896,14,178,192,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Normal
14283,2012-08-23,3,1,8,7,0,4,1,2,0.62,0.5758,0.83,0.0896,18,463,481,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Normal
14284,2012-08-23,3,1,8,8,0,4,1,2,0.66,0.6212,0.74,0.0896,45,662,707,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Normal
14285,2012-08-23,3,1,8,9,0,4,1,2,0.7,0.6515,0.7,0.0,58,354,412,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Normal
14286,2012-08-23,3,1,8,10,0,4,1,1,0.74,0.6818,0.58,0.0896,76,157,233,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Hot
14287,2012-08-23,3,1,8,11,0,4,1,1,0.76,0.6818,0.48,0.0896,86,192,278,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Hot
14288,2012-08-23,3,1,8,12,0,4,1,1,0.78,0.6818,0.38,0.0,97,235,332,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Hot
14289,2012-08-23,3,1,8,13,0,4,1,1,0.82,0.7273,0.38,0.0896,93,253,346,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Hot
14290,2012-08-23,3,1,8,14,0,4,1,1,0.78,0.697,0.46,0.2239,114,191,305,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Hot
14291,2012-08-23,3,1,8,15,0,4,1,1,0.78,0.697,0.46,0.1343,104,201,305,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Hot
14292,2012-08-23,3,1,8,16,0,4,1,1,0.76,0.6818,0.48,0.1642,121,344,465,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Hot
14293,2012-08-23,3,1,8,17,0,4,1,1,0.76,0.6818,0.45,0.2239,111,709,820,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Hot
14294,2012-08-23,3,1,8,18,0,4,1,1,0.74,0.6667,0.48,0.2239,130,811,941,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Hot
14295,2012-08-23,3,1,8,19,0,4,1,1,0.72,0.6667,0.51,0.0896,96,537,633,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Hot
14296,2012-08-23,3,1,8,20,0,4,1,1,0.7,0.6515,0.61,0.1045,70,404,474,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Normal
14297,2012-08-23,3,1,8,21,0,4,1,1,0.7,0.6515,0.61,0.1343,53,276,329,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Normal
14298,2012-08-23,3,1,8,22,0,4,1,2,0.68,0.6364,0.61,0.1045,21,177,198,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Normal
14299,2012-08-23,3,1,8,23,0,4,1,2,0.66,0.6212,0.69,0.0,24,133,157,600.0,601,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,Active,Normal
14300,2012-08-24,3,1,8,0,0,5,1,2,0.66,0.6212,0.69,0.0,27,84,111,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Normal
14301,2012-08-24,3,1,8,1,0,5,1,2,0.64,0.6061,0.73,0.0,5,37,42,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Normal
14302,2012-08-24,3,1,8,2,0,5,1,1,0.66,0.6212,0.69,0.0,1,15,16,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Normal
14303,2012-08-24,3,1,8,3,0,5,1,1,0.64,0.6061,0.73,0.0,2,6,8,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Normal
14304,2012-08-24,3,1,8,4,0,5,1,2,0.64,0.6061,0.73,0.0,2,6,8,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Normal
14305,2012-08-24,3,1,8,5,0,5,1,1,0.64,0.5909,0.78,0.0,1,37,38,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Normal
14306,2012-08-24,3,1,8,6,0,5,1,2,0.62,0.5758,0.83,0.0,9,142,151,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Normal
14307,2012-08-24,3,1,8,7,0,5,1,2,0.64,0.5909,0.78,0.0,13,412,425,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Normal
14308,2012-08-24,3,1,8,8,0,5,1,2,0.66,0.6212,0.74,0.0,41,703,744,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Normal
14309,2012-08-24,3,1,8,9,0,5,1,2,0.72,0.6667,0.58,0.0,58,331,389,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Hot
14310,2012-08-24,3,1,8,10,0,5,1,2,0.76,0.6818,0.48,0.0,78,184,262,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Hot
14311,2012-08-24,3,1,8,11,0,5,1,2,0.76,0.6818,0.48,0.1045,69,212,281,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Hot
14312,2012-08-24,3,1,8,12,0,5,1,2,0.76,0.6818,0.45,0.0896,95,276,371,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Hot
14313,2012-08-24,3,1,8,13,0,5,1,2,0.8,0.7121,0.41,0.1045,79,272,351,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Hot
14314,2012-08-24,3,1,8,14,0,5,1,1,0.78,0.697,0.43,0.1045,109,229,338,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Hot
14315,2012-08-24,3,1,8,15,0,5,1,2,0.76,0.6818,0.48,0.1343,99,251,350,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Hot
14316,2012-08-24,3,1,8,16,0,5,1,2,0.76,0.6818,0.48,0.1343,101,414,515,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Hot
14317,2012-08-24,3,1,8,17,0,5,1,2,0.74,0.6667,0.51,0.2239,117,695,812,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Hot
14318,2012-08-24,3,1,8,18,0,5,1,2,0.72,0.6818,0.62,0.194,109,627,736,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Hot
14319,2012-08-24,3,1,8,19,0,5,1,2,0.72,0.6667,0.58,0.1642,106,430,536,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Hot
14320,2012-08-24,3,1,8,20,0,5,1,2,0.7,0.6515,0.65,0.2239,66,297,363,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Normal
14321,2012-08-24,3,1,8,21,0,5,1,2,0.7,0.6515,0.61,0.1642,58,248,306,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Normal
14322,2012-08-24,3,1,8,22,0,5,1,2,0.7,0.6515,0.61,0.0,42,209,251,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Normal
14323,2012-08-24,3,1,8,23,0,5,1,2,0.68,0.6364,0.69,0.0896,38,140,178,601.0,602,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,Active,Normal
14324,2012-08-25,3,1,8,0,0,6,0,2,0.7,0.6515,0.61,0.0,21,114,135,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14325,2012-08-25,3,1,8,1,0,6,0,2,0.68,0.6364,0.69,0.0,15,100,115,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14326,2012-08-25,3,1,8,2,0,6,0,2,0.66,0.6212,0.74,0.0896,18,61,79,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14327,2012-08-25,3,1,8,3,0,6,0,1,0.66,0.6212,0.69,0.0896,7,31,38,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14328,2012-08-25,3,1,8,4,0,6,0,2,0.66,0.6212,0.69,0.1045,3,9,12,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14329,2012-08-25,3,1,8,5,0,6,0,2,0.64,0.6061,0.73,0.1642,4,10,14,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14330,2012-08-25,3,1,8,6,0,6,0,2,0.64,0.5909,0.78,0.1642,5,25,30,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14331,2012-08-25,3,1,8,7,0,6,0,2,0.64,0.5909,0.78,0.194,14,88,102,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14332,2012-08-25,3,1,8,8,0,6,0,2,0.66,0.6212,0.74,0.2537,29,133,162,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14333,2012-08-25,3,1,8,9,0,6,0,2,0.68,0.6364,0.69,0.2836,60,228,288,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14334,2012-08-25,3,1,8,10,0,6,0,2,0.7,0.6515,0.65,0.2985,148,294,442,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14335,2012-08-25,3,1,8,11,0,6,0,2,0.72,0.6818,0.62,0.2836,143,314,457,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Hot
14336,2012-08-25,3,1,8,12,0,6,0,3,0.72,0.6667,0.54,0.3881,217,367,584,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Hot
14337,2012-08-25,3,1,8,13,0,6,0,2,0.72,0.6667,0.51,0.3582,186,331,517,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Hot
14338,2012-08-25,3,1,8,14,0,6,0,3,0.66,0.6212,0.65,0.2537,150,332,482,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14339,2012-08-25,3,1,8,15,0,6,0,2,0.64,0.6061,0.73,0.3284,79,154,233,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14340,2012-08-25,3,1,8,16,0,6,0,2,0.66,0.6212,0.74,0.2985,174,260,434,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14341,2012-08-25,3,1,8,17,0,6,0,2,0.66,0.6212,0.74,0.3284,132,271,403,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14342,2012-08-25,3,1,8,18,0,6,0,2,0.66,0.6212,0.69,0.4627,122,261,383,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14343,2012-08-25,3,1,8,19,0,6,0,2,0.64,0.5909,0.78,0.2985,97,257,354,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14344,2012-08-25,3,1,8,20,0,6,0,3,0.62,0.5758,0.83,0.2537,65,176,241,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14345,2012-08-25,3,1,8,21,0,6,0,1,0.62,0.5758,0.83,0.3582,60,148,208,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14346,2012-08-25,3,1,8,22,0,6,0,1,0.62,0.5758,0.83,0.3582,46,136,182,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14347,2012-08-25,3,1,8,23,0,6,0,2,0.62,0.5758,0.83,0.2537,34,124,158,602.0,603,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,Active,Normal
14348,2012-08-26,3,1,8,0,0,0,0,1,0.64,0.5758,0.89,0.2537,23,111,134,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14349,2012-08-26,3,1,8,1,0,0,0,1,0.64,0.5758,0.89,0.194,18,116,134,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14350,2012-08-26,3,1,8,2,0,0,0,2,0.64,0.5758,0.89,0.2239,12,104,116,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14351,2012-08-26,3,1,8,3,0,0,0,2,0.64,0.5758,0.89,0.2537,11,42,53,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14352,2012-08-26,3,1,8,4,0,0,0,2,0.64,0.5758,0.89,0.194,5,11,16,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14353,2012-08-26,3,1,8,5,0,0,0,1,0.64,0.5758,0.89,0.194,3,13,16,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14354,2012-08-26,3,1,8,6,0,0,0,1,0.62,0.5606,0.88,0.2985,5,16,21,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14355,2012-08-26,3,1,8,7,0,0,0,1,0.64,0.5758,0.89,0.194,11,23,34,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14356,2012-08-26,3,1,8,8,0,0,0,1,0.68,0.6364,0.79,0.2836,21,112,133,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14357,2012-08-26,3,1,8,9,0,0,0,1,0.68,0.6364,0.79,0.2537,67,196,263,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14358,2012-08-26,3,1,8,10,0,0,0,1,0.74,0.697,0.66,0.3881,127,258,385,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Hot
14359,2012-08-26,3,1,8,11,0,0,0,1,0.74,0.697,0.66,0.3582,150,332,482,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Hot
14360,2012-08-26,3,1,8,12,0,0,0,3,0.72,0.697,0.74,0.3582,225,401,626,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Hot
14361,2012-08-26,3,1,8,13,0,0,0,3,0.66,0.6061,0.78,0.4179,166,375,541,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14362,2012-08-26,3,1,8,14,0,0,0,1,0.64,0.5758,0.89,0.1045,125,252,377,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14363,2012-08-26,3,1,8,15,0,0,0,3,0.64,0.5758,0.89,0.2836,132,259,391,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14364,2012-08-26,3,1,8,16,0,0,0,3,0.64,0.5758,0.89,0.2836,57,116,173,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14365,2012-08-26,3,1,8,17,0,0,0,1,0.64,0.5758,0.89,0.2239,61,172,233,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14366,2012-08-26,3,1,8,18,0,0,0,2,0.64,0.5758,0.89,0.0896,77,187,264,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14367,2012-08-26,3,1,8,19,0,0,0,2,0.64,0.5758,0.89,0.1642,80,212,292,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14368,2012-08-26,3,1,8,20,0,0,0,1,0.64,0.5758,0.89,0.1642,40,171,211,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14369,2012-08-26,3,1,8,21,0,0,0,1,0.64,0.5758,0.83,0.1343,26,140,166,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14370,2012-08-26,3,1,8,22,0,0,0,1,0.62,0.5606,0.88,0.0896,20,94,114,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14371,2012-08-26,3,1,8,23,0,0,0,1,0.62,0.5758,0.83,0.0896,21,59,80,603.0,604,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,Active,Normal
14372,2012-08-27,3,1,8,0,0,1,1,1,0.62,0.5758,0.83,0.0,4,28,32,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Normal
14373,2012-08-27,3,1,8,1,0,1,1,1,0.62,0.5606,0.88,0.0896,3,4,7,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Normal
14374,2012-08-27,3,1,8,2,0,1,1,1,0.62,0.5606,0.88,0.1343,0,8,8,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Normal
14375,2012-08-27,3,1,8,3,0,1,1,1,0.62,0.5606,0.88,0.0896,1,3,4,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Normal
14376,2012-08-27,3,1,8,4,0,1,1,1,0.62,0.5758,0.83,0.0,1,11,12,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Normal
14377,2012-08-27,3,1,8,5,0,1,1,1,0.62,0.5606,0.88,0.0,4,32,36,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Normal
14378,2012-08-27,3,1,8,6,0,1,1,1,0.62,0.5606,0.88,0.0,4,141,145,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Normal
14379,2012-08-27,3,1,8,7,0,1,1,1,0.66,0.6061,0.83,0.0,15,418,433,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Normal
14380,2012-08-27,3,1,8,8,0,1,1,1,0.66,0.6061,0.83,0.0896,29,670,699,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Normal
14381,2012-08-27,3,1,8,9,0,1,1,1,0.66,0.6061,0.83,0.1045,40,302,342,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Normal
14382,2012-08-27,3,1,8,10,0,1,1,1,0.72,0.697,0.74,0.1343,63,143,206,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Hot
14383,2012-08-27,3,1,8,11,0,1,1,1,0.74,0.697,0.66,0.194,47,182,229,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Hot
14384,2012-08-27,3,1,8,12,0,1,1,1,0.76,0.7121,0.62,0.0,69,214,283,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Hot
14385,2012-08-27,3,1,8,13,0,1,1,1,0.76,0.7121,0.57,0.1642,77,211,288,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Hot
14386,2012-08-27,3,1,8,14,0,1,1,1,0.8,0.7424,0.49,0.0896,66,180,246,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Hot
14387,2012-08-27,3,1,8,15,0,1,1,1,0.8,0.7576,0.55,0.2985,77,205,282,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Hot
14388,2012-08-27,3,1,8,16,0,1,1,1,0.8,0.7576,0.55,0.2537,77,367,444,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Hot
14389,2012-08-27,3,1,8,17,0,1,1,1,0.8,0.7273,0.46,0.2239,101,744,845,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Hot
14390,2012-08-27,3,1,8,18,0,1,1,1,0.78,0.7121,0.52,0.2537,83,751,834,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Hot
14391,2012-08-27,3,1,8,19,0,1,1,1,0.74,0.697,0.7,0.2239,74,499,573,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Hot
14392,2012-08-27,3,1,8,20,0,1,1,1,0.74,0.697,0.7,0.194,50,366,416,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Hot
14393,2012-08-27,3,1,8,21,0,1,1,1,0.72,0.697,0.74,0.194,39,239,278,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Hot
14394,2012-08-27,3,1,8,22,0,1,1,1,0.7,0.6667,0.84,0.194,30,131,161,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Normal
14395,2012-08-27,3,1,8,23,0,1,1,1,0.7,0.6667,0.84,0.1642,35,79,114,604.0,605,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,Active,Normal
14396,2012-08-28,3,1,8,0,0,2,1,1,0.7,0.6667,0.84,0.2537,9,29,38,605.0,606,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Active,Normal
14397,2012-08-28,3,1,8,1,0,2,1,1,0.68,0.6364,0.89,0.194,4,17,21,605.0,606,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Active,Normal
14398,2012-08-28,3,1,8,2,0,2,1,1,0.68,0.6364,0.83,0.2537,2,13,15,605.0,606,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Active,Normal
14399,2012-08-28,3,1,8,3,0,2,1,1,0.66,0.5909,0.89,0.1343,0,4,4,605.0,606,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Active,Normal
14400,2012-08-28,3,1,8,4,0,2,1,1,0.66,0.6061,0.83,0.1343,2,6,8,605.0,606,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Active,Normal
14401,2012-08-28,3,1,8,5,0,2,1,2,0.66,0.6061,0.83,0.0896,3,39,42,605.0,606,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Active,Normal
14402,2012-08-28,3,1,8,6,0,2,1,2,0.66,0.5909,0.89,0.1045,3,144,147,605.0,606,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Active,Normal
14403,2012-08-28,3,1,8,7,0,2,1,2,0.66,0.6061,0.83,0.1045,14,255,269,605.0,606,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Active,Normal
14404,2012-08-28,3,1,8,8,0,2,1,2,0.66,0.6212,0.85,0.1045,25,668,693,605.0,606,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Active,Normal
14405,2012-08-28,3,1,8,9,0,2,1,2,0.7,0.6667,0.79,0.1642,44,351,395,605.0,606,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Active,Normal
14406,2012-08-28,3,1,8,10,0,2,1,1,0.74,0.6818,0.62,0.2537,39,165,204,605.0,606,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Active,Hot
14407,2012-08-28,3,1,8,11,0,2,1,1,0.78,0.7273,0.55,0.2537,47,171,218,605.0,606,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Active,Hot
14408,2012-08-28,3,1,8,12,0,2,1,1,0.8,0.7424,0.49,0.2836,56,241,297,605.0,606,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,Active,Hot
